occ_code,task_id,pi,normalized_time
29-1031.00,335,0.0213861993781864,0.0071225071225071
29-1031.00,336,0.0554833097058208,0.0028490028490028
29-1031.00,23913,0.0193951839879774,0.0569800569800569
29-1031.00,23914,0.0120180137403465,0.0427350427350427
29-1031.00,23915,0.0169040435617169,0.0854700854700854
29-1031.00,23916,0.0061385282367316,0.0569800569800569
29-1031.00,23917,0.0553055461326342,0.0071225071225071
29-1041.00,337,0.2270501927609382,0.404040404040404
29-1041.00,338,0.1950374287334079,0.1616161616161616
29-1041.00,339,0.1790102431248779,0.1212121212121212
29-1041.00,340,0.076153302291083,0.0404040404040404
29-1041.00,341,0.1630168483263418,0.0808080808080808
29-1041.00,342,0.031264796631934,0.0404040404040404
29-1041.00,343,0.0032929805725089,0.0202020202020202
29-1041.00,344,0.0348572347296654,0.0606060606060606
29-1041.00,345,0.0602658494982575,0.0303030303030303
29-1041.00,346,0.030051123330985,0.0404040404040404
29-1051.00,1826,0.0869449844706526,0.0059880239520958
29-1071.00,4073,0.0939477272739854,0.1626016260162601
29-1071.00,4074,0.0794625191604524,0.08130081300813
29-1071.00,4075,0.0979387495443813,0.1300813008130081
29-1071.00,4076,0.096827808464048,0.1951219512195122
29-1071.00,4077,0.0778259574648439,0.048780487804878
29-1071.00,4078,0.0924152583237712,0.065040650406504
29-1071.00,4079,0.0454469472093702,0.065040650406504
29-1071.00,4080,0.0776470216262344,0.0975609756097561
29-1071.00,4081,0.0780451628794168,0.048780487804878
29-1071.00,4082,0.0795590316975022,0.032520325203252
29-1071.00,4083,0.0715031333020115,0.065040650406504
29-1071.00,4084,0.1093806830539821,0.008130081300813
29-1122.00,347,0.1059477483816092,0.1626016260162601
29-1122.00,348,0.0657763831252285,0.08130081300813
29-1122.00,349,0.0545170786340248,0.0975609756097561
29-1122.00,350,0.0906076913280517,0.048780487804878
29-1122.00,351,0.0855266325641238,0.2439024390243902
29-1122.00,352,0.0372520715719131,0.024390243902439
29-1122.00,353,0.0456583280947859,0.048780487804878
29-1122.00,354,0.0491064877718881,0.032520325203252
29-1122.00,355,0.030458472635994,0.016260162601626
29-1122.00,356,0.0117863711991983,0.032520325203252
29-1122.00,357,0.0267474994667857,0.032520325203252
29-1122.00,358,0.0914225545929135,0.065040650406504
29-1122.00,359,0.0525198175815066,0.040650406504065
29-1122.00,360,0.069875710089952,0.008130081300813
29-1122.00,361,0.0625558741499884,0.008130081300813
29-1122.00,362,0.0799935521063281,0.008130081300813
29-1122.00,15231,0.0402477267057074,0.048780487804878
29-1122.01,17336,0.0724774873491909,0.081967213114754
29-1122.01,17337,0.0173567660310076,0.0163934426229508
29-1122.01,17338,0.0087326175012159,0.0327868852459016
29-1122.01,17339,0.0011145723613577,0.0245901639344262
29-1122.01,17340,0.002619664391797,0.0163934426229508
29-1122.01,17341,0.1203629560674442,0.0327868852459016
29-1122.01,17342,0.0039180699594714,0.0327868852459016
29-1122.01,17343,0.1496863327773787,0.040983606557377
29-1122.01,17344,0.13517130779138,0.0491803278688524
29-1122.01,17345,0.0497898793609923,0.081967213114754
29-1122.01,17346,0.0345491429116933,0.0491803278688524
29-1122.01,17347,0.0409463747281542,0.0655737704918032
29-1122.01,17348,0.0292293441222965,0.040983606557377
29-1122.01,17349,0.0242703048431931,0.0983606557377049
29-1122.01,17350,0.0235024421653152,0.0491803278688524
29-1122.01,17351,0.0162367442850132,0.0655737704918032
29-1122.01,17352,0.049804399574845,0.0655737704918032
29-1122.01,17353,0.0861644575510487,0.0327868852459016
29-1122.01,17354,0.0816077191060282,0.0655737704918032
29-1122.01,17355,0.0385828758572751,0.0327868852459016
29-1122.01,23918,0.0138765412639005,0.0245901639344262
29-1124.00,4105,0.0735423445423161,0.0104712041884816
29-1125.00,387,0.095987321646033,0.0909090909090909
29-1125.00,388,0.0394405432830576,0.0727272727272727
29-1125.00,389,0.0788527754648172,0.0545454545454545
29-1125.00,390,0.0685140052610554,0.0545454545454545
29-1125.00,391,0.0619264194521403,0.0545454545454545
29-1125.00,392,0.1618280128520705,0.1818181818181818
29-1125.00,393,0.1041520984579834,0.1454545454545454
29-1125.00,394,0.0676561228588122,0.0727272727272727
29-1125.00,395,0.1288009428253137,0.1454545454545454
29-1125.00,396,0.1081972132946845,0.0909090909090909
29-1125.00,20893,0.0846445446040318,0.0363636363636363
29-1128.00,19191,0.0274372132277175,0.0599700149925037
29-1128.00,19192,0.0512321655321209,0.0899550224887556
29-1128.00,19193,0.0502103885872137,0.0749625187406296
29-1128.00,19194,0.0284447693204976,0.0599700149925037
29-1128.00,19195,0.0617335593340919,0.0599700149925037
29-1128.00,19196,0.020887854879188,0.0299850074962518
29-1128.00,19197,0.0327680900251317,0.0374812593703148
29-1128.00,19198,0.0746508451182005,0.0149925037481259
29-1128.00,19199,0.0421366860742051,0.0674662668665667
29-1128.00,19200,0.0591875987509634,0.1199400299850075
29-1128.00,19201,0.0626513882443142,0.0449775112443778
29-1128.00,19202,0.0325999420565693,0.0224887556221889
29-1128.00,19203,0.042515738263626,0.0524737631184407
29-1128.00,19204,0.0300116643976277,0.0149925037481259
29-1128.00,19205,0.0613062635353398,0.0224887556221889
29-1128.00,19206,0.0280239151978372,0.0149925037481259
29-1128.00,19207,0.0449377870027758,0.0749625187406296
29-1128.00,19208,0.0207389137871888,0.0149925037481259
29-1128.00,19209,0.0527424849202188,0.0149925037481259
29-1128.00,19210,0.0551353012102074,0.0149925037481259
29-1128.00,19211,0.0141120629384626,0.0029985007496251
29-1128.00,19212,0.0067123505381694,0.0074962518740629
29-1128.00,19213,0.0348098867862457,0.0074962518740629
29-1128.00,19214,0.0343835115802484,0.0299850074962518
29-1128.00,19215,0.0306296186918377,0.0449775112443778
29-1129.01,19139,0.0390325939836145,0.0135593220338983
29-1129.01,19140,0.0314083242845395,0.0271186440677966
29-1129.01,19141,0.0393205413351472,0.0542372881355932
29-1129.01,19142,0.0233272450927046,0.0271186440677966
29-1129.01,19143,0.0472378396741377,0.2033898305084746
29-1129.01,19144,0.0123203471474216,0.0406779661016949
29-1129.01,19145,0.0536493513867968,0.0203389830508474
29-1129.01,19146,0.0425654978462338,0.0406779661016949
29-1129.01,19147,0.0356924161920492,0.0406779661016949
29-1129.01,19148,0.0259316525089026,0.0203389830508474
29-1129.01,19149,0.0257991521955891,0.0542372881355932
29-1129.01,19150,0.0422061249398641,0.0406779661016949
29-1129.01,19151,0.0610417590718628,0.0542372881355932
29-1129.01,19152,0.0547609849035319,0.0067796610169491
29-1129.01,19153,0.0529299712556385,0.135593220338983
29-1129.01,19154,0.0402988438493401,0.0677966101694915
29-1129.01,19155,0.0115865394216421,0.0067796610169491
29-1129.01,19156,0.0794661040017082,0.0067796610169491
29-1129.01,19157,0.1132554671272479,0.0033898305084745
29-1129.01,19158,0.0183842451588307,0.0271186440677966
29-1129.01,19159,0.0136339811568567,0.0135593220338983
29-1129.01,19160,0.0023994725314075,0.0135593220338983
29-1129.01,19161,0.0514975444280884,0.0406779661016949
29-1129.01,19162,0.0335769456344083,0.0271186440677966
29-1129.01,19163,0.0486770548724351,0.0135593220338983
29-1129.02,19164,0.0033003859964821,0.0112359550561797
29-1129.02,19165,0.0186266847388151,0.0168539325842696
29-1129.02,19166,0.024413660799482,0.0224719101123595
29-1129.02,19167,0.0462848507359818,0.0337078651685393
29-1129.02,19168,0.035092719715558,0.0224719101123595
29-1129.02,19169,0.0343641712929302,0.0280898876404494
29-1129.02,19170,0.0354151387703558,0.0337078651685393
29-1129.02,19171,0.0600202344293644,0.0449438202247191
29-1129.02,19172,0.0353575578451015,0.0449438202247191
29-1129.02,19173,0.0326228144690466,0.0224719101123595
29-1129.02,19174,0.023743351817239,0.0224719101123595
29-1129.02,19175,0.0483503709769834,0.0449438202247191
29-1129.02,19176,0.0558303782587314,0.0561797752808988
29-1129.02,19177,0.0413988238054701,0.0337078651685393
29-1129.02,19178,0.0781607078208819,0.1348314606741573
29-1129.02,19179,0.0631257573916213,0.1123595505617977
29-1129.02,19180,0.0416672017968518,0.0168539325842696
29-1129.02,19181,0.0589464866798767,0.0561797752808988
29-1129.02,19182,0.0372517717310512,0.0898876404494382
29-1129.02,19183,0.0150411459630823,0.0056179775280898
29-1129.02,19184,0.017765344211716,0.0224719101123595
29-1129.02,19185,0.0002684524494746,0.0056179775280898
29-1129.02,19186,0.0504897686588551,0.0056179775280898
29-1129.02,19187,0.0328422384623449,0.0056179775280898
29-1129.02,19188,0.0463803060112093,0.0337078651685393
29-1129.02,19189,0.0204045392399272,0.0112359550561797
29-1129.02,19190,0.0191974835821826,0.0112359550561797
29-1129.02,20165,0.0176885748154112,0.0168539325842696
29-1129.02,20166,0.0056328478081544,0.0224719101123595
29-1129.02,20167,0.000316229725817,0.0112359550561797
29-1131.00,4117,0.0216954047081593,0.0028901734104046
29-1131.00,18533,0.0006314428456052,0.0144508670520231
29-1131.00,20412,0.0114081741003029,0.0289017341040462
29-1141.00,1844,0.0729727216776938,0.018808777429467
29-1141.00,1859,0.1051242761284114,0.006269592476489
29-1141.01,18297,0.0475751575800195,0.0234375
29-1141.01,18298,0.067158449905877,0.046875
29-1141.01,18299,0.0451332435708077,0.015625
29-1141.01,18300,0.0382446145528799,0.078125
29-1141.01,18301,0.0318100280749903,0.03125
29-1141.01,18302,0.0044742142982851,0.03125
29-1141.01,18303,0.0340809557286643,0.0625
29-1141.01,18304,0.0666849243486171,0.015625
29-1141.01,18305,0.0228109395474833,0.03125
29-1141.01,18306,0.0249600924707916,0.046875
29-1141.01,18307,0.0324564870793087,0.046875
29-1141.01,18308,0.0447875601523628,0.125
29-1141.01,18309,0.0109142789314663,0.03125
29-1141.01,18310,0.0283542366299825,0.0625
29-1141.01,18311,0.0234597335066425,0.03125
29-1141.01,18312,0.0942748175844983,0.0390625
29-1141.01,18313,0.0131771755556744,0.0234375
29-1141.01,18314,0.1182912291370651,0.046875
29-1141.01,18315,0.0927943600830541,0.015625
29-1141.01,18316,0.0090359051113228,0.0625
29-1141.01,18317,0.0417782497075323,0.015625
29-1141.01,18318,0.0320258201540866,0.015625
29-1141.01,18319,0.0223705432122028,0.0234375
29-1141.01,18321,0.0076479207558066,0.015625
29-1141.01,18322,0.0040750313026899,0.0078125
29-1141.01,18323,0.027206156702717,0.0390625
29-1141.01,18324,0.0144178743151703,0.015625
29-1141.02,17312,0.033310093239805,0.008130081300813
29-1141.02,17313,0.0041866743880657,0.016260162601626
29-1141.02,17314,0.1142946144916923,0.008130081300813
29-1141.02,17315,0.079622728231452,0.008130081300813
29-1141.02,17316,0.0141653964716319,0.008130081300813
29-1141.02,17317,0.0198541516300927,0.008130081300813
29-1141.02,17318,0.097340267360144,0.008130081300813
29-1141.02,17319,0.065882357042932,0.048780487804878
29-1141.02,17320,0.0096004255084078,0.016260162601626
29-1141.02,17321,0.0260352430688184,0.024390243902439
29-1141.02,17322,0.008586768866032,0.024390243902439
29-1141.02,17323,0.0206885956612417,0.032520325203252
29-1141.02,17324,0.0527063572584142,0.08130081300813
29-1141.02,17325,0.0369624618557523,0.065040650406504
29-1141.02,17326,0.0536912749920677,0.0975609756097561
29-1141.02,17327,0.0455897438412094,0.065040650406504
29-1141.02,17328,0.0317840583576945,0.032520325203252
29-1141.02,17329,0.0523904113848302,0.1300813008130081
29-1141.02,17330,0.0128742844059328,0.024390243902439
29-1141.02,17331,0.0596183015652122,0.08130081300813
29-1141.02,17332,0.0178669959437033,0.048780487804878
29-1141.02,17333,0.0563476056987532,0.016260162601626
29-1141.02,17334,0.0487430104167413,0.065040650406504
29-1141.02,17335,0.0378581783193723,0.08130081300813
29-1141.03,18325,0.0264057324613647,0.0078740157480314
29-1141.03,18326,0.0265013881070563,0.0078740157480314
29-1141.03,18327,0.0802301955574529,0.0787401574803149
29-1141.03,18328,0.0192889679174277,0.0314960629921259
29-1141.03,18329,0.0045196396631512,0.0236220472440944
29-1141.03,18330,0.0698818818518526,0.0944881889763779
29-1141.03,18331,0.0249248265233942,0.0472440944881889
29-1141.03,18332,0.0389539952833143,0.0629921259842519
29-1141.03,18333,0.0719354640479209,0.0472440944881889
29-1141.03,18334,0.0649212208316029,0.0944881889763779
29-1141.03,18335,0.0524677823291964,0.0472440944881889
29-1141.03,18336,0.0192610390023219,0.0157480314960629
29-1141.03,18337,0.0238631705450223,0.0472440944881889
29-1141.03,18338,0.0503507071604015,0.0314960629921259
29-1141.03,18339,0.0485883198368366,0.0472440944881889
29-1141.03,18340,0.0423724729930326,0.0314960629921259
29-1141.03,18341,0.0325337703317102,0.0629921259842519
29-1141.03,18342,0.0234289886577494,0.0629921259842519
29-1141.03,18343,0.026120956642562,0.0078740157480314
29-1141.03,18344,0.0631992130933126,0.0314960629921259
29-1141.03,18345,0.0093148289943231,0.0314960629921259
29-1141.03,18346,0.0369623458817896,0.0078740157480314
29-1141.03,18347,0.0099770077205396,0.0078740157480314
29-1141.03,18348,0.0251788546293349,0.0157480314960629
29-1141.03,18349,0.0119316707671398,0.0078740157480314
29-1141.03,18350,0.0004464384615279,0.0157480314960629
29-1141.03,18351,0.0092233151598585,0.0078740157480314
29-1141.03,18352,0.0183581875943011,0.0078740157480314
29-1141.03,18353,0.068857617954501,0.0157480314960629
29-1141.04,18000,0.0040601813154022,0.0263157894736842
29-1141.04,18001,0.0194228180646139,0.0631578947368421
29-1141.04,18002,0.0187319320905028,0.031578947368421
29-1141.04,18003,0.071870627529011,0.0631578947368421
29-1141.04,18004,0.0320271995016998,0.0842105263157894
29-1141.04,18005,0.0247271513533411,0.0157894736842105
29-1141.04,18006,0.0326029044469964,0.0526315789473684
29-1141.04,18007,0.0057975730217657,0.0157894736842105
29-1141.04,18008,0.0235680838595864,0.0263157894736842
29-1141.04,18009,0.0297692509393862,0.0421052631578947
29-1141.04,18010,0.0121059699023479,0.0368421052631578
29-1141.04,18011,0.0298725301509996,0.0368421052631578
29-1141.04,18012,0.1142701409625384,0.031578947368421
29-1141.04,18013,0.0278739424389401,0.031578947368421
29-1141.04,18014,0.0408865514946783,0.0421052631578947
29-1141.04,18015,0.0246926804608532,0.0210526315789473
29-1141.04,18016,0.0236474793572874,0.0210526315789473
29-1141.04,18017,0.0253946140707233,0.0526315789473684
29-1141.04,18018,0.0223410922579647,0.0210526315789473
29-1141.04,18019,0.1028288262049606,0.0263157894736842
29-1141.04,18020,0.0271149029625317,0.0421052631578947
29-1141.04,18021,0.091751423073441,0.0263157894736842
29-1141.04,20414,0.0151027954218964,0.0421052631578947
29-1141.04,20415,0.0203439993634287,0.0263157894736842
29-1141.04,20416,0.0080731657694898,0.0157894736842105
29-1141.04,20417,0.0106493236121038,0.0157894736842105
29-1141.04,20418,0.0129857267378738,0.0210526315789473
29-1141.04,20419,0.0539436663798311,0.0157894736842105
29-1141.04,20420,0.0577718544580218,0.0210526315789473
29-1141.04,21188,0.0157715927977818,0.031578947368421
29-1151.00,18354,0.0249248051899088,0.0222222222222222
29-1151.00,18355,0.0448785164605749,0.0444444444444444
29-1151.00,18356,0.036930971916957,0.0444444444444444
29-1151.00,18357,0.0473460910724751,0.0166666666666666
29-1151.00,18358,0.0450463647808555,0.0222222222222222
29-1151.00,18359,0.0572080220035843,0.0166666666666666
29-1151.00,18360,0.0295072111769079,0.0222222222222222
29-1151.00,18361,0.0655264136522798,0.1111111111111111
29-1151.00,18362,0.0920836060057241,0.1666666666666666
29-1151.00,18363,0.0300174917778371,0.0555555555555555
29-1151.00,18364,0.0413795908536907,0.0666666666666666
29-1151.00,18365,0.0175232944078733,0.0222222222222222
29-1151.00,18366,0.0793302620659547,0.0888888888888888
29-1151.00,18367,0.0479030423170426,0.0444444444444444
29-1151.00,18368,0.0562683417294454,0.0333333333333333
29-1151.00,18369,0.0487376870835045,0.0222222222222222
29-1151.00,18370,0.0639589567822877,0.0555555555555555
29-1151.00,18371,0.0304181825568714,0.0222222222222222
29-1151.00,18372,0.0389242042388775,0.0166666666666666
29-1151.00,18373,0.0228779658558036,0.0222222222222222
29-1151.00,18374,0.0304646616657205,0.0333333333333333
29-1151.00,18375,0.0179470332065429,0.0222222222222222
29-1151.00,18376,0.0112254709262147,0.0222222222222222
29-1151.00,18377,0.0195718122730649,0.0055555555555555
29-1161.00,18441,0.0636184295843612,0.0681818181818181
29-1161.00,18442,0.0768507422320366,0.1704545454545454
29-1161.00,18443,0.0717162528454664,0.0909090909090909
29-1161.00,18444,0.0656282154299616,0.0568181818181818
29-1161.00,18445,0.0640878686139905,0.0909090909090909
29-1161.00,18446,0.0133056624960549,0.0227272727272727
29-1161.00,18447,0.0627529013734822,0.0454545454545454
29-1161.00,18448,0.0679020607297284,0.0568181818181818
29-1161.00,18449,0.0604497161343636,0.0454545454545454
29-1161.00,18450,0.0012322774527768,0.0056818181818181
29-1161.00,18451,0.1097731863198541,0.034090909090909
29-1161.00,18452,0.0516859706606678,0.1136363636363636
29-1161.00,18453,0.0654228358544988,0.034090909090909
29-1161.00,18454,0.0389959264217801,0.0227272727272727
29-1161.00,18455,0.0315873496567354,0.034090909090909
29-1161.00,18456,0.0600976368621416,0.034090909090909
29-1161.00,18457,0.024907113311265,0.0056818181818181
29-1161.00,18458,0.0025336562726162,0.0113636363636363
29-1161.00,18459,0.0079951334733737,0.0227272727272727
29-1161.00,18460,0.04654382346762,0.0113636363636363
29-1161.00,23919,0.0129132408072242,0.0227272727272727
29-1171.00,18378,0.042026239602491,0.0423280423280423
29-1171.00,18379,0.0418447469004619,0.0158730158730158
29-1171.00,18380,0.0396873569955547,0.0317460317460317
29-1171.00,18381,0.0424996225847489,0.0529100529100529
29-1171.00,18382,0.0570858600064797,0.0846560846560846
29-1171.00,18383,0.0442977365275957,0.0634920634920634
29-1171.00,18384,0.0328291765605544,0.0634920634920634
29-1171.00,18385,0.0296994444864333,0.037037037037037
29-1171.00,18386,0.0582858837843612,0.0529100529100529
29-1171.00,18387,0.0171814247765147,0.0264550264550264
29-1171.00,18388,0.0272435579683803,0.0158730158730158
29-1171.00,18389,0.0532610909047078,0.0529100529100529
29-1171.00,18390,0.0394456199753187,0.0317460317460317
29-1171.00,18391,0.0438420154750629,0.0529100529100529
29-1171.00,18392,0.0484897436411502,0.0317460317460317
29-1171.00,18393,0.0525468996044632,0.0423280423280423
29-1171.00,18394,0.0369599491655849,0.0317460317460317
29-1171.00,18395,0.046919308179743,0.0264550264550264
29-1171.00,18396,0.047695892542032,0.0317460317460317
29-1171.00,18397,0.0198971557953073,0.0052910052910052
29-1171.00,18398,0.0266329401220492,0.0158730158730158
29-1171.00,18399,0.0611501578827951,0.1058201058201058
29-1171.00,18400,0.0113993277837498,0.0211640211640211
29-1171.00,18401,0.0052420690591553,0.0105820105820105
29-1171.00,18402,0.0077286591894539,0.0105820105820105
29-1171.00,18403,0.0442400160357207,0.0105820105820105
29-1171.00,18404,0.0218681044501292,0.0317460317460317
29-1181.00,7870,0.0521183133321131,0.03125
29-1181.00,7872,0.0497450120479307,0.015625
29-1181.00,7875,0.0198709263856231,0.0078125
29-1181.00,18672,0.0478728870827938,0.0625
29-1181.00,18673,0.069899242784212,0.125
29-1181.00,18674,0.0713380123292601,0.03125
29-1181.00,18675,0.000464537004564,0.015625
29-1181.00,18676,0.0473027487856215,0.0078125
29-1181.00,18677,0.0366266745367803,0.03125
29-1181.00,18678,0.074130420531713,0.1875
29-1181.00,18679,0.0029490455782237,0.015625
29-1181.00,18680,0.0323890132728859,0.046875
29-1181.00,18681,0.074130420531713,0.125
29-1181.00,18682,0.0265789402201236,0.015625
29-1181.00,18683,0.0052736304012863,0.0078125
29-1181.00,18684,0.056150711037266,0.03125
29-1181.00,18685,0.0502727723757199,0.015625
29-1181.00,18686,0.0720408979926474,0.046875
29-1181.00,18687,0.0377482547667955,0.0078125
29-1181.00,18688,0.0258395773955825,0.015625
29-1181.00,18689,0.0311866906364349,0.046875
29-1181.00,18690,0.1160712709707086,0.109375
29-1211.00,7770,0.0647162231400476,0.0118343195266272
29-1213.00,17086,0.056495675771525,0.0198675496688741
29-1214.00,22715,0.0806908651263343,0.0987654320987654
29-1214.00,22716,0.0588220564771932,0.037037037037037
29-1214.00,22717,0.0851427629159463,0.1481481481481481
29-1214.00,22718,0.059022330924633,0.0493827160493827
29-1214.00,22719,0.0826210463951386,0.0987654320987654
29-1214.00,22720,0.0452788597851019,0.0493827160493827
29-1214.00,22721,0.0756573006806797,0.0617283950617283
29-1214.00,22722,0.0380165555521184,0.037037037037037
29-1214.00,22723,0.0851427629159463,0.0617283950617283
29-1214.00,22724,0.0632565390974626,0.0246913580246913
29-1214.00,22725,0.076815989947607,0.074074074074074
29-1214.00,22726,0.0155678217638688,0.0246913580246913
29-1214.00,22727,0.0043043488837138,0.037037037037037
29-1214.00,22728,0.0457517932684543,0.0246913580246913
29-1214.00,22729,0.0750651849230314,0.0493827160493827
29-1214.00,22730,0.0851427629159463,0.074074074074074
29-1214.00,22731,0.0237010184268232,0.0493827160493827
29-1215.00,7782,0.0431731003651678,0.0078125
29-1215.00,20120,0.0375409580978846,0.03125
29-1215.00,20121,0.0600426884086038,0.015625
29-1216.00,7802,0.0875695539338867,0.0049751243781094
29-1221.00,7821,0.0485968997556144,0.1103448275862069
29-1221.00,7824,0.048008871818493,0.1379310344827586
29-1221.00,7832,0.0932930340442073,0.0068965517241379
29-1222.00,17177,0.1002786902402027,0.0059523809523809
29-1229.01,17061,0.0598498913881146,0.0064935064935064
29-1229.01,17062,0.0076279547797693,0.0259740259740259
29-1229.02,17096,0.0597471507882708,0.0372670807453416
29-1229.02,17097,0.0030222684920759,0.0248447204968944
29-1229.02,17098,0.0991019831220818,0.0496894409937888
29-1229.02,17099,0.0555008063294286,0.0993788819875776
29-1229.02,17100,0.0747368324595658,0.0186335403726708
29-1229.02,17101,0.0713931393832533,0.062111801242236
29-1229.02,17102,0.1415448152947402,0.062111801242236
29-1229.02,17103,0.1004076887106832,0.0993788819875776
29-1229.02,17104,0.0963576919394529,0.0372670807453416
29-1229.02,17105,0.0619336130973678,0.0745341614906832
29-1229.02,17106,0.133614972850391,0.2484472049689441
29-1229.02,17107,0.0451235574435646,0.124223602484472
29-1229.02,17108,0.0302091564332626,0.0372670807453416
29-1229.02,23920,0.0273063236558611,0.0248447204968944
29-1229.03,17292,0.0487609682840226,0.0285714285714285
29-1229.05,17211,0.0257515266184105,0.0405405405405405
29-1229.05,17212,0.1521700442226465,0.1081081081081081
29-1229.05,17213,0.0576604222584178,0.0675675675675675
29-1229.05,17214,0.1561721057960296,0.081081081081081
29-1229.05,17215,0.0009963667177066,0.027027027027027
29-1229.05,17216,0.0630927533843477,0.0675675675675675
29-1229.05,17217,0.0138241385842103,0.054054054054054
29-1229.05,17218,0.0828609174737926,0.0675675675675675
29-1229.05,17219,0.0725822826949192,0.0675675675675675
29-1229.05,17220,0.0122548089420994,0.081081081081081
29-1229.05,17221,0.0019185691447689,0.054054054054054
29-1229.05,17222,0.2275462071487623,0.1081081081081081
29-1229.05,17223,0.0106862838902508,0.081081081081081
29-1229.05,17224,0.1123027139045999,0.054054054054054
29-1229.05,17225,0.0101808592190371,0.0405405405405405
29-1291.00,17356,0.0471139199433974,0.02
29-1291.00,17357,0.0679482084569876,0.0533333333333333
29-1291.00,17358,0.0585897436618763,0.0866666666666666
29-1291.00,17359,0.050465531399966,0.0333333333333333
29-1291.00,17360,0.0359516707708107,0.02
29-1291.00,17361,0.0612116337407851,0.02
29-1291.00,17362,0.0685073278734008,0.1066666666666666
29-1291.00,17363,0.0492207641020954,0.0533333333333333
29-1291.00,17364,0.0494212709014685,0.0333333333333333
29-1291.00,17365,0.0576677603374248,0.0466666666666666
29-1291.00,17366,0.0498741200479212,0.0666666666666666
29-1291.00,17367,0.0417969753144927,0.02
29-1291.00,17368,0.0562505434245606,0.0333333333333333
29-1291.00,17369,0.0498594635195298,0.06
29-1291.00,17370,0.0599006887013307,0.0533333333333333
29-1291.00,17371,0.0573302292574337,0.0533333333333333
29-1291.00,17372,0.0703828206731172,0.16
29-1291.00,17373,0.0685073278734008,0.08
29-1292.00,428,0.0856688330499049,0.0046511627906976
29-1292.00,23921,0.0017486525547172,0.0093023255813953
29-1299.01,18405,0.0662718737007283,0.0343642611683848
29-1299.01,18406,0.0156861766904341,0.0257731958762886
29-1299.01,18407,0.0192967075114516,0.0171821305841924
29-1299.01,18408,0.0469272039408708,0.0687285223367697
29-1299.01,18409,0.064495721834157,0.1030927835051546
29-1299.01,18410,0.0624690133297285,0.0859106529209622
29-1299.01,18411,0.0822004297886315,0.1374570446735395
29-1299.01,18412,0.0730951514120447,0.0859106529209622
29-1299.01,18413,0.0670249658276534,0.1030927835051546
29-1299.01,18414,0.057803466743993,0.0859106529209622
29-1299.01,18415,0.0361497532894515,0.0171821305841924
29-1299.01,18416,0.0417225922869054,0.0085910652920962
29-1299.01,18417,0.067457683481853,0.0171821305841924
29-1299.01,18418,0.0777645249384995,0.120274914089347
29-1299.01,18419,0.1022951736063796,0.0085910652920962
29-1299.01,18420,0.0155888980752996,0.0343642611683848
29-1299.01,18421,0.0304628138939393,0.0034364261168384
29-1299.01,18422,0.0122468640143425,0.0085910652920962
29-1299.01,18423,0.0438567182701308,0.0085910652920962
29-1299.01,18424,0.017184267363505,0.0257731958762886
29-1299.02,18425,0.0364927803423012,0.0368098159509202
29-1299.02,18426,0.0732151991013992,0.0981595092024539
29-1299.02,18427,0.0539739975951636,0.0613496932515337
29-1299.02,18428,0.0945786941714556,0.147239263803681
29-1299.02,18429,0.0945114503854026,0.147239263803681
29-1299.02,18430,0.0883887491213337,0.1226993865030674
29-1299.02,18431,0.0798536155749519,0.0736196319018405
29-1299.02,18432,0.0744679803706313,0.0736196319018405
29-1299.02,18433,0.0746538445416023,0.0184049079754601
29-1299.02,18434,0.0780636056976639,0.0490797546012269
29-1299.02,18435,0.057281871382836,0.0490797546012269
29-1299.02,18436,0.0616253693872828,0.0613496932515337
29-1299.02,18437,0.0469743119276056,0.0184049079754601
29-1299.02,18438,0.0311615018275863,0.0061349693251533
29-1299.02,18439,0.0306532977064192,0.0122699386503067
29-1299.02,18440,0.0241037308663641,0.0245398773006134
29-2011.00,1901,0.1086277577267706,0.0254777070063694
29-2011.01,17374,0.00058827515119,0.0106951871657754
29-2011.01,17375,0.01496250651249,0.0320855614973262
29-2011.01,17376,0.028439139069206,0.0320855614973262
29-2011.01,17377,0.0192557635739311,0.0320855614973262
29-2011.01,17378,0.0266172927879179,0.0106951871657754
29-2011.01,17379,0.0085184468085284,0.0106951871657754
29-2011.01,17380,0.0125921968503084,0.0427807486631016
29-2011.01,17381,0.0179161135144651,0.0106951871657754
29-2011.01,17382,0.0119168328840618,0.0427807486631016
29-2011.01,17383,0.0466917976705542,0.0427807486631016
29-2011.01,17384,0.0079421356137477,0.0106951871657754
29-2011.01,17385,0.0548546394457302,0.0855614973262032
29-2011.01,17386,0.0700400467321574,0.053475935828877
29-2011.01,17387,0.1017597336708885,0.0213903743315508
29-2011.01,17388,0.0222527758463744,0.053475935828877
29-2011.01,17389,0.051223272024725,0.0855614973262032
29-2011.01,17390,0.045332355364303,0.053475935828877
29-2011.01,17391,0.048277813694514,0.0641711229946524
29-2011.01,17392,0.0286831415344306,0.0213903743315508
29-2011.01,17393,0.0199997239415095,0.0213903743315508
29-2011.01,17394,0.0360512489142782,0.0213903743315508
29-2011.01,20565,0.018815687699151,0.0213903743315508
29-2011.01,20566,0.0354611594744097,0.0320855614973262
29-2011.01,20567,0.0724921780038986,0.0427807486631016
29-2011.01,20568,0.0362646467039087,0.0427807486631016
29-2011.01,20569,0.0609953225758156,0.0427807486631016
29-2011.01,20570,0.0197774140423897,0.0213903743315508
29-2011.01,20571,0.0199267703532987,0.0213903743315508
29-2011.01,20572,0.0400283680152431,0.0053475935828877
