onetsoc_code,task_id,pi,SE_pi
47-2152.04,17782,0.06996501948551903,0.024959443173132118
47-2152.04,17781,0.024833068648011956,0.008101140205135977
47-2152.04,17780,0.04722157518327848,0.014017768256434582
47-2152.04,17779,0.04644845955983655,0.02391493543898075
47-2152.04,17778,0.04495958960978221,0.02377120328086434
47-2152.04,17777,0.023385366850912796,0.009061800670121549
47-2152.04,17776,0.04051597102433628,0.011631428827816656
47-2152.04,17775,0.0762635704341292,0.021259471730141533
47-2152.04,17774,0.03785437108402021,0.011929848922221677
47-2152.04,17773,0.06274757298641362,0.025461734478780997
47-2152.04,17772,0.05102473884988433,0.0256811002123222
47-2152.04,17771,0.06260201786654315,0.024110342069880997
47-2152.04,17770,0.03842462621331495,0.01318929528341455
47-2152.04,17769,0.05596556424729219,0.023625098773952594
47-2152.04,17768,0.05517951325860946,0.022733883178619706
47-2152.04,17767,0.06536913472944367,0.02697429968964059
47-2152.04,17766,0.04169166742705389,0.01843299404156007
47-2231.00,17765,0.07443551122645017,0.015678501273403374
47-2231.00,17764,0.017004361730779464,0.0015140965522525535
47-2231.00,17763,0.021754953363320166,0.004308862370888047
47-2231.00,17762,0.03242237841810045,0.008776207401977565
47-2231.00,17761,0.030498222963682733,0.005828343880606537
47-2231.00,17760,0.013252978507029676,0.002102086731634581
47-2231.00,17759,0.02193351535300522,0.006323878987980025
47-2231.00,17758,0.02045582983216193,0.006735298813178739
47-2231.00,17757,0.030778012063578764,0.007128809532826668
47-2231.00,17756,0.058994340810441,0.009886309421937361
47-2231.00,17755,0.03613734112110227,0.007976386658100673
47-2231.00,17754,0.05389297627350196,0.01112250198570763
47-2231.00,17753,0.06510087668818336,0.013088370960984325
47-2231.00,17752,0.021162016667273936,0.006505974878669524
47-2231.00,17751,0.06258530034319085,0.011100205352609253
47-2231.00,17750,0.05661111148339421,0.009964319321381662
47-2231.00,17749,0.028727025876307356,0.008090730588972512
47-2231.00,17748,0.020900069230896205,0.005849260941638975
47-2231.00,17747,0.029995552466473036,0.00712910041037991
47-2231.00,17746,0.05043088001965494,0.009327217506077781
47-2231.00,17745,0.05814318508291877,0.010232955042446168
47-2231.00,17744,0.01867907873482398,0.002440318493667604
47-2231.00,17743,0.018032792353934537,0.007400338900752187
47-2231.00,17742,0.07141010045705364,0.011886458489581388
47-2231.00,17741,0.025608455347565538,0.00991856873920723
47-2231.00,17740,0.06105313358517585,0.010271782022241585
47-1011.03,17739,0.01861628793080634,0.007950196756040162
47-1011.03,17738,0.05613766368819066,0.015779206773212356
47-1011.03,17737,0.08377786859385264,0.011045099188470889
47-1011.03,17735,0.11174093148581049,0.028848350958409846
47-1011.03,17734,0.04218206371431552,0.014385128936775796
47-1011.03,17733,0.015372069309847388,0.0062900916084942604
47-1011.03,17732,0.13680029808363317,0.02002471857054492
47-1011.03,17731,0.052872906228417546,0.017763488441923804
47-1011.03,17730,0.06642566165732912,0.024558941295231132
47-1011.03,17729,0.04153644072501911,0.012699945532197757
47-1011.03,17728,0.03823591966710139,0.006460245776217716
47-1011.03,17727,0.02714227219718195,0.007616538023334134
47-1011.03,17726,0.2174310482811846,0.035494823483879924
47-1011.03,17725,0.09172856843731013,0.019168433859673345
15-2099.01,17724,0.026003388217218155,0.00733575944262986
15-2099.01,17723,0.005967977645295308,0.005210646555422706
15-2099.01,17722,0.02161604279709454,0.008986265612316843
15-2099.01,17721,0.1063206524162421,0.0393189912151617
15-2099.01,17720,0.09688031650396277,0.026360383069497173
15-2099.01,17719,0.0036024395016038047,0.0015800098839648326
15-2099.01,17718,0.016150261555785524,0.009531006048386755
15-2099.01,17717,0.028294151628775317,0.007158709332086733
15-2099.01,17716,0.04398590977675668,0.00824602537356741
15-2099.01,17715,0.04174713248676649,0.014655301491391479
15-2099.01,17714,0.03712661191368055,0.012174416510912505
15-2099.01,17713,0.04658410706058608,0.01945810537959757
15-2099.01,17712,0.04486642863991,0.014257937069543366
15-2099.01,17711,0.08241147445891236,0.042590005930708275
15-2099.01,17710,0.04594005259527833,0.014980696963928888
15-2099.01,17709,0.12924633888213777,0.03178290406941691
15-2099.01,17708,0.018663507785408193,0.005938726163280068
15-2099.01,17707,0.0899823716507699,0.0329842046073057
15-2099.01,17706,0.11461083448381619,0.03331354583047419
43-5011.01,17705,0.026763103676803405,0.009522005493123844
43-5011.01,17704,0.03417040243644598,0.00866164235610249
43-5011.01,17703,0.02826799395999083,0.009189561438222547
43-5011.01,17702,0.02804746088336049,0.008608973024113922
43-5011.01,17701,0.037710970785612606,0.009572514275305708
43-5011.01,17700,0.03434640748373137,0.009806329605098271
43-5011.01,17699,0.03256279329533144,0.007656984330686927
43-5011.01,17698,0.03260840384337346,0.00717702012101653
43-5011.01,17697,0.02357608625029638,0.00987550531074953
43-5011.01,17696,0.0375678005820065,0.012326518838050584
43-5011.01,17695,0.037242348051410086,0.008824604456270427
43-5011.01,17693,0.04249160408574253,0.01193967819502828
43-5011.01,17692,0.040034900205612754,0.01089236910028224
43-5011.01,17691,0.02507263163443981,0.008521555734837885
43-5011.01,17690,0.03910670542430977,0.008903387601321167
43-5011.01,17689,0.042752515510222695,0.014303864250624104
43-5011.01,17688,0.036263700561502854,0.009257251476279314
43-5011.01,17687,0.044455424245430746,0.009113456060459206
43-5011.01,17686,0.04515613743770816,0.007878405778661389
43-5011.01,17684,0.029253768902198513,0.008796424081044625
43-5011.01,17683,0.04090482790974057,0.010435722533627168
43-5011.01,17682,0.043724877964241,0.009570030760417382
43-5011.01,17681,0.05082984360388654,0.009508226391560941
43-5011.01,17680,0.040609881788399374,0.009298267031046565
29-2099.08,17679,0.031245916828192777,0.00968548315347989
29-2099.08,17678,0.1265613915893037,0.024075196735003922
29-2099.08,17677,0.0350078490820385,0.01609511879029571
29-2099.08,17676,0.01835845146387454,0.00887334140610501
29-2099.08,17675,0.027533311216884286,0.01517783734139919
29-2099.08,17674,0.037612893352147105,0.017594503213264858
29-2099.08,17673,0.051518024408855854,0.01881111237513076
29-2099.08,17672,0.038948461049904785,0.013345646661225594
29-2099.08,17671,0.13731652245159212,0.019453467354048275
29-2099.08,17670,0.14045555148568134,0.01943723379127446
29-2099.08,17669,0.03395035255872325,0.008405187063142694
29-2099.08,17668,0.20418009943162604,0.018712989316469694
29-2099.08,17667,0.11731117508117574,0.024786680580165914
41-4011.07,17666,0.04551308790484778,0.01251155437753418
41-4011.07,17665,0.05585709705666183,0.009963773442199167
41-4011.07,17664,0.11873762616436201,0.01694200052163958
41-4011.07,17663,0.10782606573794414,0.011197873999217834
41-4011.07,17662,0.04694628873975794,0.010815888552218272
41-4011.07,17661,0.09536785061106923,0.014284863831138708
41-4011.07,17660,0.046456851487874366,0.015441391488775639
41-4011.07,17659,0.056593881136038186,0.009817307754572567
41-4011.07,17658,0.08711398857865994,0.012005748658112998
41-4011.07,17657,0.05252564565768959,0.009414482994197872
41-4011.07,17656,0.1011215483901107,0.01001965729882973
41-4011.07,17655,0.10886325969012373,0.012008084536359057
41-4011.07,17654,0.07707680884486057,0.024880833912887295
11-9179.02,17620,0.0768850573326643,0.02073634321352602
11-9179.02,17619,0.15393857032224267,0.027919194103546197
11-9179.02,17618,0.0005740927021355999,9.22662315852646e-05
11-9179.02,17617,0.10666119216996316,0.025270143643511756
11-9179.02,17616,0.03806932192696434,0.01775007186773313
11-9179.02,17615,0.015031867928024809,0.004142780780645793
11-9179.02,17614,0.006929740924694784,0.005877472643030007
11-9179.02,17613,0.04045657802145313,0.011621833935389653
11-9179.02,17612,0.10599293608581747,0.020131176476878385
11-9179.02,17611,0.0067884718393745585,0.00566747656211136
11-9179.02,17610,0.060376417781697354,0.01663690480090044
11-9179.02,17609,0.04104076273399141,0.015856141597489354
11-9179.02,17608,0.015936170949521072,0.004362831361355208
11-9179.02,17607,0.0095833524894005,0.006254446053919167
11-9179.02,17606,0.0271096375369858,0.012186621860362765
11-9179.02,17605,0.10083980620612423,0.018770898954096244
11-9179.02,17604,0.01934605422681718,0.0058487385483538745
11-9179.02,17603,0.0341837478503193,0.016827463380971804
11-9179.02,17602,0.021864317358585305,0.01359830084418421
11-9179.02,17601,0.08478851741941087,0.0238699183298243
11-9179.02,17600,0.033603386193812125,0.010916934519922794
35-3023.01,17599,0.026066880400454996,0.004968441574413511
35-3023.01,17598,0.033083132748419994,0.004376203370638222
35-3023.01,17597,0.0604753337881428,0.006956017606519738
35-3023.01,17596,0.04211054001058212,0.008912445353661995
35-3023.01,17595,0.007624261828169731,0.0023050179725941453
35-3023.01,17594,0.035228465938769986,0.005085196855311331
35-3023.01,17593,0.04087257608316911,0.008237190049914307
35-3023.01,17592,0.028379350560444157,0.0025771136755164334
35-3023.01,17591,0.08465262091915186,0.0059381022522699825
35-3023.01,17590,0.04612097780883933,0.00684535356444752
35-3023.01,17589,0.07975462002759014,0.008345880296714448
35-3023.01,17588,0.09506200259992936,0.006724167370886336
35-3023.01,17587,0.05839098782316276,0.006275561074345231
35-3023.01,17586,0.031319544204652376,0.004966491865056151
35-3023.01,17585,0.08401386955563052,0.00455497535403992
35-3023.01,17584,0.016960690086317065,0.003752567840790482
35-3023.01,17583,0.06031253025769541,0.004743779830742276
35-3023.01,17582,0.06923870344402504,0.005735257352550305
35-3023.01,17581,0.10033291191485329,0.004694261303886811
33-9099.02,17580,0.024499731198439404,0.015447261153550707
33-9099.02,17579,0.04438333503945602,0.014337860499718675
33-9099.02,17578,0.08284342587045357,0.018305394192104175
33-9099.02,17577,0.01611971729913606,0.0052335346304951515
33-9099.02,17576,0.008080669272661052,0.0032453287475897913
33-9099.02,17575,0.014200884407053386,0.0022489850234958617
33-9099.02,17574,0.0054977408895288855,0.004178625061000731
33-9099.02,17573,0.0751901133075703,0.016449641674392175
33-9099.02,17572,0.03152047491956054,0.006256859421738497
33-9099.02,17571,0.03082534246022629,0.015050260435598784
33-9099.02,17570,0.044472810873135774,0.01510238375583324
33-9099.02,17569,0.10091610052199439,0.02679220651382706
33-9099.02,17568,0.07449136501895676,0.017293763399119737
33-9099.02,17567,0.05440892958676071,0.01385327518886967
33-9099.02,17566,0.06252568629115907,0.016521546453823886
33-9099.02,17565,0.05903648481056719,0.015202421181793975
33-9099.02,17564,0.055565288732900384,0.017624475555432204
33-9099.02,17563,0.03999322169542762,0.012631545443812725
33-9099.02,17562,0.011403517529535319,0.002420704687451946
33-9099.02,17561,0.07489041383479939,0.01424249491121699
33-9099.02,17560,0.08913474644067788,0.017177698035575322
33-3021.06,17559,0.00258985397829514,0.0
33-3021.06,17558,0.0009147776100558043,0.0
33-3021.06,17557,0.024841550988849992,0.0
33-3021.06,17556,0.05454144252811757,0.0
33-3021.06,17555,0.10967658922806285,0.0
33-3021.06,17554,0.013920552861724122,0.0
33-3021.06,17553,0.007300041685442114,0.0
33-3021.06,17552,0.03628105073316787,0.0
33-3021.06,17551,0.034101953378525,0.0
33-3021.06,17550,0.051992736426772664,0.0
33-3021.06,17549,0.13446711743487255,0.0
33-3021.06,17548,0.07912060558737243,0.0
33-3021.06,17547,0.016607143533813037,0.0
33-3021.06,17546,0.051940234988837444,0.0
33-3021.06,17545,0.05884858621593218,0.0
33-3021.06,17544,0.07097423572157917,0.0
33-3021.06,17543,0.060609420931715154,0.0
33-3021.06,17542,0.03783621321319185,0.0
31-9099.01,17541,0.11249706280226168,0.016300296703346852
31-9099.01,17540,0.04312453750776819,0.011217572830822267
31-9099.01,17539,0.14177349097530312,0.02267239079315419
31-9099.01,17537,0.009663479035656496,0.007278789006080374
31-9099.01,17536,0.007350926984220846,0.0039023981839323542
31-9099.01,17535,0.16751823830503398,0.01891342980056593
31-9099.01,17534,0.15374575996894674,0.021122033741922983
31-9099.01,17533,0.17368257935036094,0.017596385307873618
31-9099.01,17532,0.17243505648842267,0.014243163743847088
31-9099.01,17531,0.018208868582025348,0.007726663975374649
31-9099.02,17530,0.09736713335976006,0.0
31-9099.02,17529,0.01484967978247332,0.0
31-9099.02,17528,0.002542872604745402,0.0
31-9099.02,17527,0.11723689761351193,0.0
31-9099.02,17526,0.010821821227524925,0.0
31-9099.02,17525,0.15208804795023234,0.0
31-9099.02,17524,0.11488910079137449,0.0
31-9099.02,17523,0.05221534238786847,0.0
31-9099.02,17522,0.13087524570862016,0.0
31-9099.02,17521,0.13298952774378694,0.0
31-9099.02,17520,0.034210753557337416,0.0
31-9099.02,17519,0.13991357727276457,0.0
29-9092.00,17518,0.047499324410175466,0.0
29-9092.00,17517,0.02306705926322374,0.0
29-9092.00,17516,0.0005793043150108075,0.0
29-9092.00,17515,0.02991383115459683,0.0
29-9092.00,17514,0.006065224393542076,0.0
29-9092.00,17513,0.002484316227091922,0.0
29-9092.00,17512,0.005060210308385297,0.0
29-9092.00,17511,0.08299367260782092,0.0
29-9092.00,17510,0.025960661882710245,0.0
29-9092.00,17509,0.06519515168821567,0.0
29-9092.00,17508,0.08884066361178743,0.0
29-9092.00,17507,0.0806686414159722,0.0
29-9092.00,17506,0.08240773082840132,0.0
29-9092.00,17505,0.08446112678864705,0.0
29-9092.00,17504,0.09176362051892015,0.0
29-9092.00,17503,0.059592222773446585,0.0
29-9092.00,17502,0.08313040332060777,0.0
29-9092.00,17501,0.058786243526697854,0.0
29-9092.00,17500,0.08153059096474669,0.0
29-9099.01,17499,0.02515749879175377,0.005576277813825672
29-9099.01,17498,0.03838487226440945,0.006857510419394909
29-9099.01,17496,0.01792677846487472,0.0036420458725813826
29-9099.01,17495,0.044665698947479945,0.01102613710523655
29-9099.01,17494,0.002312569300253026,0.0015563114815228829
29-9099.01,17493,0.05017345194905501,0.00959971533752531
29-9099.01,17492,0.004975224347503311,0.0011106096495578034
29-9099.01,17491,0.00243688244967975,0.0014111842493024385
29-9099.01,17490,0.025443731992720278,0.005597597678723914
29-9099.01,17489,0.005264779741838992,0.001754289704235773
29-9099.01,17488,0.020692970193054282,0.005451411254259941
29-9099.01,17487,0.02713903757142847,0.005874253910968436
29-9099.01,17486,0.0057971972201615474,0.0014248689611444077
29-9099.01,17485,0.054612472118107235,0.008051838116172858
29-9099.01,17484,0.019121619320224846,0.004371771972436569
29-9099.01,17483,0.028789834686217593,0.004802489127183136
29-9099.01,17482,0.07867025357293284,0.010459400601237068
29-9099.01,17481,0.08436971405154892,0.013460742891221641
29-9099.01,17480,0.019835849536636502,0.00413061279479084
29-9099.01,17479,0.0009648236088109816,0.0006487301915388234
29-9099.01,17478,0.016910750696761685,0.004594263160490633
29-9099.01,17477,0.0021110437478400893,0.0008006683230492692
29-9099.01,17476,0.05250975124784588,0.00753921942811374
29-9099.01,17475,0.025740927525604754,0.005705920436242622
29-9099.01,17474,0.023260827482814463,0.007542179853502125
29-9099.01,17473,0.04005611474099433,0.012423042761144594
29-9099.01,17472,0.09029081166985445,0.01429042354175517
29-9099.01,17471,0.043524750693276965,0.007428777101191556
29-9099.01,17470,0.012630196218706409,0.004468802186717688
29-9099.01,17469,0.01051786311790033,0.0015531826597951633
29-9099.01,17468,0.012749733743066548,0.006758173683070426
29-9099.01,17467,0.009774930663711235,0.0019090083481349345
29-9099.01,17466,0.038358548282541455,0.008169387322864846
29-9099.01,17465,0.010213870243217182,0.0019244444291127195
29-2092.00,17448,0.014548321819472595,0.005019508340916915
29-2092.00,17447,0.021765396433778516,0.011828104918429514
29-2092.00,17446,0.17855948332668556,0.023341362550359523
29-2092.00,17445,0.04150814803848395,0.015085115858831525
29-2092.00,17444,0.019920969533825765,0.0060650107661852975
29-2092.00,17443,0.1508834814528359,0.022421409016831234
29-2092.00,17442,0.05213616660441928,0.008299393654829469
29-2092.00,17441,0.11046659128391342,0.011935416368112442
29-2092.00,17440,0.13910167739854964,0.029338125771113166
29-2092.00,17439,0.14562281110523997,0.027111118973887842
29-2099.01,17438,0.004432810899067953,0.0
29-2099.01,17437,0.08881341279817447,0.0
29-2099.01,17436,0.021694587254654594,0.0
29-2099.01,17435,0.055886808070309345,0.0
29-2099.01,17434,0.08703062582987167,0.0
29-2099.01,17433,0.07488348854624749,0.0
29-2099.01,17432,0.038293899095762786,0.0
29-2099.01,17431,0.10519866638973599,0.0
29-2099.01,17430,0.06737214305153447,0.0
29-2099.01,17429,0.144246088007811,0.0
29-2099.01,17428,0.03728608511093014,0.0
29-2099.01,17427,0.015734374336961406,0.0
29-2099.01,17426,0.0407516269361436,0.0
29-2099.01,17425,0.07228175827083677,0.0
29-2099.01,17424,0.06126039256716882,0.0
29-2099.01,17423,0.08483323283478954,0.0
29-2011.02,17408,0.0016668661759968828,0.0
29-2011.02,17407,0.045102360714391686,0.0
29-2011.02,17406,0.023320239998757084,0.0
29-2011.02,17405,0.09676801555386103,0.0
29-2011.02,17404,0.025326890516708958,0.0
29-2011.02,17402,0.11015055185963797,0.0
29-2011.02,17401,0.13691589203897414,0.0
29-2011.02,17400,0.02896305896639905,0.0
29-2011.02,17399,0.037256112160984116,0.0
29-2011.02,17398,0.09162453369523033,0.0
29-2011.02,17397,0.10849724289092277,0.0
29-2011.02,17396,0.12559005707183044,0.0
29-2011.02,17395,0.16881817835630555,0.0
29-2011.01,17394,0.028059455874232905,0.0
29-2011.01,17393,0.016510785428298976,0.0
29-2011.01,17392,0.04667103140693739,0.0
29-2011.01,17391,0.07506771909567847,0.0
29-2011.01,17390,0.07050004895942188,0.0
29-2011.01,17389,0.07963538923193507,0.0
29-2011.01,17388,0.03662276977139607,0.0
29-2011.01,17387,0.017503506531383835,0.0
29-2011.01,17386,0.038514106039286344,0.0
29-2011.01,17385,0.08551770392421511,0.0
29-2011.01,17384,0.012992109328540056,0.0
29-2011.01,17383,0.07311014618013993,0.0
29-2011.01,17382,0.019273358739368394,0.0
29-2011.01,17381,0.014324014668690536,0.0
29-2011.01,17380,0.020571024615018772,0.0
29-2011.01,17379,0.013986590638643891,0.0
29-2011.01,17378,0.013907134095325575,0.0
29-2011.01,17377,0.031223365388740865,0.0
29-2011.01,17376,0.045958275354371504,0.0
29-2011.01,17375,0.02409238163188425,0.0
29-2011.01,17374,0.0010744856639309016,0.0
29-1291.00,17373,0.08059622380731943,0.0
29-1291.00,17372,0.08264907014786826,0.0
29-1291.00,17371,0.033262460646740204,0.0
29-1291.00,17370,0.07072486307720549,0.0
29-1291.00,17369,0.05929356652015314,0.0
29-1291.00,17368,0.040089066571178056,0.0
29-1291.00,17367,0.014861512958471658,0.0
29-1291.00,17366,0.05895924319089972,0.0
29-1291.00,17365,0.06829452512616883,0.0
29-1291.00,17364,0.058798059472419346,0.0
29-1291.00,17363,0.05008377004496195,0.0
29-1291.00,17362,0.08059622380731943,0.0
29-1291.00,17361,0.07195901850901909,0.0
29-1291.00,17360,0.043160817362243455,0.0
29-1291.00,17359,0.016192286653744243,0.0
29-1291.00,17358,0.0694907076453919,0.0
29-1291.00,17357,0.0797693741403032,0.0
29-1291.00,17356,0.021219210318592554,0.0
29-1122.01,17355,0.021091877490619613,0.0
29-1122.01,17354,0.05682973678995815,0.0
29-1122.01,17353,0.014840215440398237,0.0
29-1122.01,17352,0.11517205178787474,0.0
29-1122.01,17351,0.05994426678579951,0.0
29-1122.01,17350,0.02777536432211063,0.0
29-1122.01,17349,0.08695204504571508,0.0
29-1122.01,17348,0.04578187959721061,0.0
29-1122.01,17347,0.030298421200818826,0.0
29-1122.01,17346,0.12265200727982457,0.0
29-1122.01,17345,0.11742114100441872,0.0
29-1122.01,17344,0.01105292864665607,0.0
29-1122.01,17343,0.003969632522528514,0.0
29-1122.01,17342,0.01849238509721799,0.0
29-1122.01,17341,0.017297773231750066,0.0
29-1122.01,17340,0.012847907141492993,0.0
29-1122.01,17339,0.0066742998556650205,0.0
29-1122.01,17338,0.03556910907508618,0.0
29-1122.01,17337,0.005030911280532375,0.0
29-1122.01,17336,0.13786415268662974,0.0
29-1141.02,17335,0.04940886918683639,0.0
29-1141.02,17334,0.08143854873324526,0.0
29-1141.02,17333,0.012149846328539724,0.0
29-1141.02,17332,0.030911224466143063,0.0
29-1141.02,17331,0.09914265009407086,0.0
29-1141.02,17330,0.021875755817595443,0.0
29-1141.02,17329,0.0874472342455478,0.0
29-1141.02,17328,0.05423587395933317,0.0
29-1141.02,17327,0.07663228770722633,0.0
29-1141.02,17326,0.0894282023583497,0.0
29-1141.02,17325,0.06331763572867455,0.0
29-1141.02,17324,0.08783694867150169,0.0
29-1141.02,17323,0.021812783561549757,0.0
29-1141.02,17322,0.014449646907522066,0.0
29-1141.02,17321,0.017390453373121034,0.0
29-1141.02,17320,0.016703321129966052,0.0
29-1141.02,17319,0.09610416049236785,0.0
29-1141.02,17318,0.01885051528781186,0.0
29-1141.02,17317,0.0059339557518572564,0.0
29-1141.02,17316,0.010579668574172646,0.0
29-1141.02,17315,0.023404812084088806,0.0
29-1141.02,17314,0.012230686147025598,0.0
29-1141.02,17313,0.007642507030835981,0.0
29-1141.02,17312,0.00107241236261714,0.0
29-1071.01,17311,0.07939905576776611,0.022840654632197626
29-1071.01,17310,0.12520481040289227,0.030161780521999665
29-1071.01,17309,0.04949262536145272,0.017587506816511556
29-1071.01,17308,0.02675539423351792,0.011496478857805364
29-1071.01,17307,0.03184054688885865,0.009902558799666696
29-1071.01,17306,0.01166840246360424,0.005566485987199958
29-1071.01,17305,0.11933412400245444,0.026386979479068932
29-1071.01,17304,0.07905666587258008,0.01687871173279495
29-1071.01,17303,0.07143745079902293,0.020935881584374986
29-1071.01,17302,0.021115406342265775,0.014303631113198424
29-1071.01,17301,0.11556703440433796,0.022636103172036334
29-1071.01,17300,0.09142205433492649,0.02057782400987838
29-1071.01,17299,0.00742112666696003,0.004885123539237905
29-1071.01,17298,0.018045622596605842,0.01065826910300039
29-1071.01,17297,0.021948403047696928,0.009369446559323882
29-1071.01,17296,0.13029127681505764,0.024797451665887517
29-1229.03,17295,0.12754424006200085,0.02204606440799733
29-1229.03,17294,0.0800120745364733,0.018490335758653116
29-1229.03,17293,0.1350601586434615,0.020860268993860287
29-1229.03,17291,0.017443221589673232,0.00726437282177349
29-1229.03,17290,0.07154459761766488,0.01743671623140247
29-1229.03,17289,0.08775655080440008,0.019566198585727116
29-1229.03,17288,0.08164941613740466,0.018043785237840004
29-1229.03,17287,0.03889981101816851,0.009294908351262083
29-1229.03,17286,0.08495841652551885,0.018080669281737308
29-1229.03,17285,0.038258429262312946,0.011481112661226896
29-1229.03,17284,0.0578119913922957,0.01807575897339203
29-1229.03,17283,0.14582366947054942,0.024097887549056434
29-1229.03,17282,0.033237422940076096,0.007163728543789305
29-1229.06,17281,0.1300441690549306,0.016117404131594
29-1229.06,17280,0.05856595771972362,0.01630657448407114
29-1229.06,17279,0.006673801626286245,0.0013890307355123282
29-1229.06,17278,0.049521689103275465,0.012213531119602062
29-1229.06,17277,0.0007009125182636161,0.00020843040803081701
29-1229.06,17276,0.020951913892583923,0.010923872512236045
29-1229.06,17275,0.03472502100183703,0.013193486556621708
29-1229.06,17274,0.008926319977879967,0.0024765924573378517
29-1229.06,17273,0.08394174332370394,0.01345806795282767
29-1229.06,17272,0.057665053120290216,0.013299453019066362
29-1229.06,17271,0.02855504957199355,0.010839098902610401
29-1229.06,17270,0.039302747745668325,0.005770295991610973
29-1229.06,17269,0.025559040289444137,0.010601766083627276
29-1229.06,17268,0.09628369832345503,0.017876762983708522
29-1229.06,17267,0.052955846984247726,0.012379955278766694
29-1229.06,17266,0.052930477264426914,0.012513825420376094
29-1229.06,17265,0.08957106099408427,0.01631023890057304
29-1229.06,17264,0.01747334286662938,0.011200503605416025
29-1229.06,17263,0.022097083790368923,0.012098626592658727
29-1229.06,17262,0.0043220856230334476,0.0019062218445213977
29-1229.06,17261,0.01689982540296596,0.011601304336778716
29-1229.06,17260,0.009695311319304772,0.004352902257146515
29-1229.06,17259,0.00395159351795933,0.0012265881841195272
29-1229.06,17258,0.02302645550511202,0.011343646235249227
29-1229.06,17257,0.04482364033512317,0.008885886114370573
29-1229.06,17256,0.0023776983418666965,0.0010073765192364146
29-1229.06,17255,0.018458460785541808,0.011572406674377386
29-1224.00,17254,0.12754029391045252,0.010911644890389713
29-1224.00,17253,0.021344718006213778,0.004973613476306377
29-1224.00,17252,0.0755848888683784,0.013915759936611432
29-1224.00,17251,0.03432488977803757,0.008732600759696252
29-1224.00,17250,0.04383316280674379,0.008294227717111267
29-1224.00,17249,0.06941579692854245,0.012815842846809162
29-1224.00,17248,0.0826877516618877,0.010324682133762508
29-1224.00,17246,0.04558505563291226,0.008567476497739888
29-1224.00,17245,0.05942297969582963,0.008081146510506789
29-1224.00,17243,0.12364584544728688,0.010425322035328843
29-1224.00,17242,0.11941071732009155,0.012159472913569195
29-1224.00,17241,0.011059090745861163,0.004617050107094889
29-1224.00,17239,0.12346229531409754,0.010725252987543682
29-1224.00,17236,0.02119211892956917,0.005552139495913578
29-1224.00,17235,0.024009816041327518,0.008601330537607609
29-1224.00,17234,0.005954650873498578,0.002117182365223564
29-1224.00,17231,0.011525928039269478,0.004919780495930772
29-1229.05,17225,0.02381854179990883,0.0
29-1229.05,17224,0.018792133998153934,0.0
29-1229.05,17223,0.0216813493186799,0.0
29-1229.05,17222,0.2212692179840352,0.0
29-1229.05,17221,0.006052788343554718,0.0
29-1229.05,17220,0.023263823463436115,0.0
29-1229.05,17219,0.04550695795767627,0.0
29-1229.05,17218,0.1531530234016628,0.0
29-1229.05,17217,0.027550500198894986,0.0
29-1229.05,17216,0.02341694687700354,0.0
29-1229.05,17215,0.0035621722932745034,0.0
29-1229.05,17214,0.2772484016247245,0.0
29-1229.05,17213,0.017296740402027926,0.0
29-1229.05,17212,0.0908322583500791,0.0
29-1229.05,17211,0.04655514398688765,0.0
29-1229.04,17210,0.09430063989890286,0.011505633369891587
29-1229.04,17209,0.01852190395695273,0.0035619025823575767
29-1229.04,17208,0.06997630584787361,0.009152274782128288
29-1229.04,17207,0.027666029483834162,0.008820751356101586
29-1229.04,17206,0.04862576198829906,0.006624581282177792
29-1229.04,17205,0.07521223871928857,0.014484295678820059
29-1229.04,17204,0.07982326990848673,0.011820392052992361
29-1229.04,17203,0.08165758655645415,0.01112751484758495
29-1229.04,17202,0.03214023034899296,0.006314638794580285
29-1229.04,17201,0.12099587806542463,0.012982567273821122
29-1229.04,17200,0.11139976762768815,0.01427613434791555
29-1229.04,17199,0.06655769971721111,0.010529591573121767
29-1229.04,17198,0.10585612712924623,0.013524713203268602
29-1229.04,17197,0.018193637575502526,0.007088767493794716
29-1229.04,17196,0.04907292317584244,0.009199651107059881
29-1222.00,17195,0.14846428600885977,0.008843611354004613
29-1222.00,17194,0.15425183156918612,0.009401533265537353
29-1222.00,17193,0.04996719459883007,0.01109550196096309
29-1222.00,17192,0.07013974719380071,0.009712277342352658
29-1222.00,17191,0.05255496764726423,0.011761139811870365
29-1222.00,17190,0.14780913765766146,0.010205914525781245
29-1222.00,17189,0.013513177208183833,0.0041114771807384915
29-1222.00,17188,0.03074151318157018,0.009709624748810512
29-1222.00,17187,0.11347858671466618,0.009163806526336644
29-1222.00,17186,0.01942512853170633,0.009430162182624343
29-1222.00,17185,0.027723278636677118,0.007020178309658689
29-1222.00,17184,0.00195354310082876,0.0009890340121734148
29-1222.00,17183,0.00935740452241538,0.005269628770007363
29-1222.00,17182,0.02523046191647505,0.006562598926767329
29-1222.00,17181,0.013802894045059716,0.007681297597687327
29-1222.00,17180,0.041065181165409144,0.0071835536388126335
29-1222.00,17179,0.041304732101978714,0.010521842221351071
29-1222.00,17178,0.03755902225911189,0.007946551024904542
29-1222.00,17177,0.0016579119403153297,0.001419197859855555
29-1241.00,17176,0.08922314721298233,0.004677661732593299
29-1241.00,17175,0.10360735571381192,0.00796477733355272
29-1241.00,17174,0.03953990199374404,0.00677270674768184
29-1241.00,17173,0.015917979555733132,0.006010677744867947
29-1241.00,17172,0.01570084482658283,0.006265064267302405
